
422 rows returned

id     | filename                                                                                                                                | filepath                                                                                                                                                                          | sourceintegratedlufs | sourceloudnessrangelu | sourcetruepeakdbtp | transcodedbymediavortex | pass_count | category       
613976 | TURN - Washington's Spies - S01E04 - Eternity How Long HDTV-720p-mv.mp4                                                                 | T:\TURN - Washington's Spies\Season 1\TURN - Washington's Spies - S01E04 - Eternity How Long HDTV-720p-mv.mp4                                                                     | -29.0                | 9.5                   | -8.6               | True                    | 1          | very_quiet     
683841 | Psych - S07E13 - Nip and Suck It! WEBRip-480p-mv.mp4                                                                                    | T:\Psych\Season 7\Psych - S07E13 - Nip and Suck It! WEBRip-480p-mv.mp4                                                                                                            | -28.8                | 11.2                  | -8.6               | None                    | 1          | very_quiet     
682942 | Ted Lasso - S02E07 - Headspace HDTV-720p-mv-mv.mp4                                                                                      | T:\Ted Lasso\Season 2\Ted Lasso - S02E07 - Headspace HDTV-720p-mv-mv.mp4                                                                                                          | -28.3                | 13.5                  | -8.6               | True                    | 2          | very_quiet     
682534 | Fargo - S03E10 - Somebody to Love WEBRip-720p-mv-mv.mp4                                                                                 | T:\Fargo\Season 3\Fargo - S03E10 - Somebody to Love WEBRip-720p-mv-mv.mp4                                                                                                         | -31.6                | 19.8                  | -8.7               | True                    | 2          | inaudibly_quiet
614239 | Bunk'd - S02E13 - Mother May I WEBRip-1080p-mv.mp4                                                                                      | T:\Bunk'd\Season 2\Bunk'd - S02E13 - Mother May I WEBRip-1080p-mv.mp4                                                                                                             | -28.8                | 5.4                   | -8.7               | True                    | 1          | very_quiet     
682533 | Fargo - S03E07 - The Law of Inevitability WEBRip-720p-mv.mp4                                                                            | T:\Fargo\Season 3\Fargo - S03E07 - The Law of Inevitability WEBRip-720p-mv.mp4                                                                                                    | -31.4                | 20.0                  | -8.8               | None                    | 1          | inaudibly_quiet
683663 | Marvel's Ultimate Spider-Man - S01E21 - I am Spider-Man WEBDL-480p-mv.mp4                                                               | T:\Marvel's Ultimate Spider-Man\Season 1\Marvel's Ultimate Spider-Man - S01E21 - I am Spider-Man WEBDL-480p-mv.mp4                                                                | -27.8                | 6.6                   | -8.8               | None                    | 1          | very_quiet     
683472 | The Marvelous Mrs. Maisel - S01E06 - Mrs. X at the Gaslight WEBRip-720p-mv.mp4                                                          | T:\The Marvelous Mrs. Maisel\Season 1\The Marvelous Mrs. Maisel - S01E06 - Mrs. X at the Gaslight WEBRip-720p-mv.mp4                                                              | -32.5                | 14.4                  | -8.9               | None                    | 1          | inaudibly_quiet
613999 | TURN - Washington's Spies - S02E06 - Houses Divided HDTV-720p-mv.mp4                                                                    | T:\TURN - Washington's Spies\Season 2\TURN - Washington's Spies - S02E06 - Houses Divided HDTV-720p-mv.mp4                                                                        | -29.7                | 8.7                   | -8.9               | True                    | 1          | very_quiet     
2619   | Good Luck Charlie - S04E08 - Charlie 4, Toby 1 WEBRip-1080p-mv.mp4                                                                      | T:\Good Luck Charlie\Season 4\Good Luck Charlie - S04E08 - Charlie 4, Toby 1 WEBRip-1080p-mv.mp4                                                                                  | -27.4                | 8.5                   | -8.9               | True                    | 1          | very_quiet     
683124 | Dennis the Menace - S04E34 - The Lucky Rabbit's Foot SDTV-mv-mv.mp4                                                                     | T:\Dennis the Menace\Season 4\Dennis the Menace - S04E34 - The Lucky Rabbit's Foot SDTV-mv-mv.mp4                                                                                 | -27.2                | 9.8                   | -9.0               | True                    | 2          | very_quiet     
682960 | Monster (2022) - S02E09 - Hang Men WEBRip-720p-mv.mp4                                                                                   | T:\Monster (2022)\Season 2\Monster (2022) - S02E09 - Hang Men WEBRip-720p-mv.mp4                                                                                                  | -32.9                | 11.6                  | -9.1               | None                    | 1          | inaudibly_quiet
682679 | Invincible - S02E05 - THIS MUST COME AS A SHOCK WEBRip-720p-mv-mv.mp4                                                                   | T:\Invincible\Season 2\Invincible - S02E05 - THIS MUST COME AS A SHOCK WEBRip-720p-mv-mv.mp4                                                                                      | -31.8                | 13.9                  | -9.1               | True                    | 2          | inaudibly_quiet
683723 | Star Trek - The Next Generation - S04E14 - Clues WEBRip-720p-mv.mp4                                                                     | T:\Star Trek - The Next Generation\Season 4\Star Trek - The Next Generation - S04E14 - Clues WEBRip-720p-mv.mp4                                                                   | -30.8                | 10.3                  | -9.1               | None                    | 1          | inaudibly_quiet
684008 | Overlord - S04E01 - Ains Ooal Gown Nation of Leading Darkness HDTV-720p-mv.mp4                                                          | T:\Overlord\Season 4\Overlord - S04E01 - Ains Ooal Gown Nation of Leading Darkness HDTV-720p-mv.mp4                                                                               | -30.0                | 8.7                   | -9.1               | None                    | 1          | very_quiet     
682445 | Star Wars - Tales of the Empire - S01E03 - The Path of Hate WEBRip-720p-mv.mp4                                                          | T:\Star Wars - Tales of the Empire\Season 1\Star Wars - Tales of the Empire - S01E03 - The Path of Hate WEBRip-720p-mv.mp4                                                        | -29.8                | 12.0                  | -9.1               | None                    | 1          | very_quiet     
682708 | South Park - S14E03 - Medicinal Fried Chicken Bluray-480p-mv.mp4                                                                        | T:\South Park\Season 14\South Park - S14E03 - Medicinal Fried Chicken Bluray-480p-mv.mp4                                                                                          | -32.5                | 14.0                  | -9.2               | None                    | 1          | inaudibly_quiet
682529 | Fargo - S02E09 - The Castle Bluray-720p-mv-mv.mp4                                                                                       | T:\Fargo\Season 2\Fargo - S02E09 - The Castle Bluray-720p-mv-mv.mp4                                                                                                               | -30.8                | 19.1                  | -9.2               | True                    | 2          | inaudibly_quiet
682448 | Obi-Wan Kenobi - S01E06 - Part VI WEBRip-720p-mv.mp4                                                                                    | T:\Obi-Wan Kenobi\Season 1\Obi-Wan Kenobi - S01E06 - Part VI WEBRip-720p-mv.mp4                                                                                                   | -29.3                | 21.9                  | -9.2               | None                    | 1          | very_quiet     
682990 | South Park - S08E08 - Douche and Turd HDTV-1080p-mv.mp4                                                                                 | T:\South Park\Season 8\South Park - S08E08 - Douche and Turd HDTV-1080p-mv.mp4                                                                                                    | -27.1                | 11.9                  | -9.2               | None                    | 1          | very_quiet     
683473 | The Marvelous Mrs. Maisel - S01E04 - The Disappointment of the Dionne Quintuplets WEBRip-720p-mv.mp4                                    | T:\The Marvelous Mrs. Maisel\Season 1\The Marvelous Mrs. Maisel - S01E04 - The Disappointment of the Dionne Quintuplets WEBRip-720p-mv.mp4                                        | -32.4                | 13.3                  | -9.3               | None                    | 1          | inaudibly_quiet
682532 | Fargo - S03E01 - The Law of Vacant Places WEBRip-720p-mv.mp4                                                                            | T:\Fargo\Season 3\Fargo - S03E01 - The Law of Vacant Places WEBRip-720p-mv.mp4                                                                                                    | -32.3                | 17.2                  | -9.3               | None                    | 1          | inaudibly_quiet
682571 | Hijack - S01E02 - 3 Degrees WEBDL-720p-mv-mv.mp4                                                                                        | T:\Hijack\Season 1\Hijack - S01E02 - 3 Degrees WEBDL-720p-mv-mv.mp4                                                                                                               | -32.0                | 12.8                  | -9.3               | True                    | 2          | inaudibly_quiet
2581   | Good Luck Charlie - S02E30 - Teddy on Ice WEBRip-1080p-mv.mp4                                                                           | T:\Good Luck Charlie\Season 2\Good Luck Charlie - S02E30 - Teddy on Ice WEBRip-1080p-mv.mp4                                                                                       | -27.6                | 10.3                  | -9.3               | True                    | 1          | very_quiet     
2617   | Good Luck Charlie - S04E07 - Rat-A-Teddy WEBRip-1080p-mv.mp4                                                                            | T:\Good Luck Charlie\Season 4\Good Luck Charlie - S04E07 - Rat-A-Teddy WEBRip-1080p-mv.mp4                                                                                        | -27.5                | 8.7                   | -9.3               | True                    | 1          | very_quiet     
2576   | Good Luck Charlie - S02E25 - Scary Had a Little Lamb WEBRip-1080p-mv.mp4                                                                | T:\Good Luck Charlie\Season 2\Good Luck Charlie - S02E25 - Scary Had a Little Lamb WEBRip-1080p-mv.mp4                                                                            | -27.3                | 9.3                   | -9.3               | True                    | 1          | very_quiet     
682536 | Fargo - S03E02 - The Principle of Restricted Choice WEBRip-720p-mv.mp4                                                                  | T:\Fargo\Season 3\Fargo - S03E02 - The Principle of Restricted Choice WEBRip-720p-mv.mp4                                                                                          | -31.6                | 16.3                  | -9.4               | None                    | 1          | inaudibly_quiet
683126 | Dennis the Menace - S04E25 - Dennis and the Homing Pigeons SDTV-mv.mp4                                                                  | T:\Dennis the Menace\Season 4\Dennis the Menace - S04E25 - Dennis and the Homing Pigeons SDTV-mv.mp4                                                                              | -28.6                | 9.5                   | -9.4               | None                    | 1          | very_quiet     
683132 | Dennis the Menace - S03E03 - Keep Off the Grass SDTV-mv.mp4                                                                             | T:\Dennis the Menace\Season 3\Dennis the Menace - S03E03 - Keep Off the Grass SDTV-mv.mp4                                                                                         | -28.8                | 9.6                   | -9.5               | None                    | 1          | very_quiet     
2578   | Good Luck Charlie - S02E27 - Can You Keep a Secret WEBRip-1080p-mv.mp4                                                                  | T:\Good Luck Charlie\Season 2\Good Luck Charlie - S02E27 - Can You Keep a Secret WEBRip-1080p-mv.mp4                                                                              | -28.2                | 10.5                  | -9.5               | True                    | 1          | very_quiet     
682531 | Fargo - S03E05 - The House of Special Purpose WEBRip-720p-mv-mv.mp4                                                                     | T:\Fargo\Season 3\Fargo - S03E05 - The House of Special Purpose WEBRip-720p-mv-mv.mp4                                                                                             | -32.0                | 15.8                  | -9.6               | True                    | 2          | inaudibly_quiet
683127 | Dennis the Menace - S04E14 - My Uncle Ned SDTV-mv-mv.mp4                                                                                | T:\Dennis the Menace\Season 4\Dennis the Menace - S04E14 - My Uncle Ned SDTV-mv-mv.mp4                                                                                            | -29.5                | 10.9                  | -9.6               | True                    | 2          | very_quiet     
683652 | The Summer I Turned Pretty - S01E01 - Summer House WEBRip-720p-mv.mp4                                                                   | T:\The Summer I Turned Pretty\Season 1\The Summer I Turned Pretty - S01E01 - Summer House WEBRip-720p-mv.mp4                                                                      | -31.0                | 14.2                  | -9.7               | None                    | 1          | inaudibly_quiet
682926 | Yellowjackets - S02E05 - Two Truths and a Lie WEBRip-720p-mv-mv.mp4                                                                     | T:\Yellowjackets\Season 2\Yellowjackets - S02E05 - Two Truths and a Lie WEBRip-720p-mv-mv.mp4                                                                                     | -30.8                | 14.2                  | -9.7               | True                    | 2          | inaudibly_quiet
683887 | S01E14 Objects in Space - Scene 6-mv.mp4                                                                                                | T:\Firefly\Specials\Deleted Scenes\S01E14 Objects in Space - Scene 6-mv.mp4                                                                                                       | -31.7                | 12.3                  | -9.8               | None                    | 1          | inaudibly_quiet
683139 | Dennis the Menace - S03E04 - Mr. Wilson's Safe SDTV-mv-mv.mp4                                                                           | T:\Dennis the Menace\Season 3\Dennis the Menace - S03E04 - Mr. Wilson's Safe SDTV-mv-mv.mp4                                                                                       | -28.9                | 9.7                   | -9.8               | True                    | 2          | very_quiet     
683753 | Law & Order - Special Victims Unit - S19E03 - Contrapasso WEBRip-480p-mv.mp4                                                            | T:\Law & Order - Special Victims Unit\Season 19\Law & Order - Special Victims Unit - S19E03 - Contrapasso WEBRip-480p-mv.mp4                                                      | -32.7                | 11.0                  | -9.9               | None                    | 1          | inaudibly_quiet
683658 | Marvel's Ultimate Spider-Man - S01E11 - Venomous WEBDL-480p-mv.mp4                                                                      | T:\Marvel's Ultimate Spider-Man\Season 1\Marvel's Ultimate Spider-Man - S01E11 - Venomous WEBDL-480p-mv.mp4                                                                       | -31.2                | 8.2                   | -9.9               | None                    | 1          | inaudibly_quiet
682454 | The Resident - S05E17 - The Space Between WEBRip-720p-mv.mp4                                                                            | T:\The Resident\Season 5\The Resident - S05E17 - The Space Between WEBRip-720p-mv.mp4                                                                                             | -29.1                | 11.4                  | -10.1              | None                    | 1          | very_quiet     
62852  | Pair of Kings - S02E09 - The One About Mikayla's Friends WEBDL-720p-mv.mp4                                                              | T:\Pair of Kings\Season 2\Pair of Kings - S02E09 - The One About Mikayla's Friends WEBDL-720p-mv.mp4                                                                              | -28.4                | 5.1                   | -10.1              | True                    | 1          | very_quiet     
683812 | You - S03E09 - Red Flag WEBRip-720p-mv.mp4                                                                                              | T:\You\Season 3\You - S03E09 - Red Flag WEBRip-720p-mv.mp4                                                                                                                        | -34.4                | 11.6                  | -10.3              | None                    | 1          | inaudibly_quiet
682530 | Fargo - S02E10 - Palindrome Bluray-720p-mv.mp4                                                                                          | T:\Fargo\Season 2\Fargo - S02E10 - Palindrome Bluray-720p-mv.mp4                                                                                                                  | -33.2                | 18.1                  | -10.3              | None                    | 1          | inaudibly_quiet
682483 | Madam Secretary - S04E12 - Sound and Fury DVD-mv-mv.mp4                                                                                 | T:\Madam Secretary\Season 4\Madam Secretary - S04E12 - Sound and Fury DVD-mv-mv.mp4                                                                                               | -30.4                | 8.4                   | -10.3              | True                    | 2          | inaudibly_quiet
682668 | Family Guy - S10E08 - Cool Hand Peter WEBDL-480p-mv-mv.mp4                                                                              | T:\Family Guy\Season 10\Family Guy - S10E08 - Cool Hand Peter WEBDL-480p-mv-mv.mp4                                                                                                | -27.7                | 7.7                   | -10.3              | True                    | 2          | very_quiet     
682535 | Fargo - S03E06 - The Lord of No Mercy WEBRip-720p-mv.mp4                                                                                | T:\Fargo\Season 3\Fargo - S03E06 - The Lord of No Mercy WEBRip-720p-mv.mp4                                                                                                        | -31.6                | 20.5                  | -10.4              | None                    | 1          | inaudibly_quiet
683137 | Dennis the Menace - S03E02 - Best Neighbor SDTV-mv-mv.mp4                                                                               | T:\Dennis the Menace\Season 3\Dennis the Menace - S03E02 - Best Neighbor SDTV-mv-mv.mp4                                                                                           | -30.2                | 11.1                  | -10.4              | True                    | 2          | inaudibly_quiet
683831 | Fargo - S02E05 - The Gift of the Magi Bluray-720p-mv.mp4                                                                                | T:\Fargo\Season 2\Fargo - S02E05 - The Gift of the Magi Bluray-720p-mv.mp4                                                                                                        | -32.2                | 18.3                  | -10.5              | None                    | 1          | inaudibly_quiet
683167 | Nobody Wants This. - S01E01 - Pilot WEBRip-720p-mv.mp4                                                                                  | T:\Nobody Wants This\Season 1\Nobody Wants This. - S01E01 - Pilot WEBRip-720p-mv.mp4                                                                                              | -33.8                | 8.2                   | -10.7              | None                    | 1          | inaudibly_quiet
682546 | Velma - S01E04 - Velma Makes a List WEBDL-480p-mv-mv.mp4                                                                                | T:\Velma\Season 1\Velma - S01E04 - Velma Makes a List WEBDL-480p-mv-mv.mp4                                                                                                        | -32.2                | 8.7                   | -10.7              | True                    | 2          | inaudibly_quiet
683477 | What We Do in the Shadows - S03E05 - The Chamber of Judgement WEBRip-720p-mv.mp4                                                        | T:\What We Do in the Shadows\Season 3\What We Do in the Shadows - S03E05 - The Chamber of Judgement WEBRip-720p-mv.mp4                                                            | -30.3                | 7.8                   | -10.7              | None                    | 1          | inaudibly_quiet
62705  | My Strange Addiction - S01E08 - Married to A Doll; Picking My Scabs HDTV-720p-mv.mp4                                                    | T:\My Strange Addiction\Season 1\My Strange Addiction - S01E08 - Married to A Doll; Picking My Scabs HDTV-720p-mv.mp4                                                             | -28.5                | 2.9                   | -10.7              | True                    | 1          | very_quiet     
682985 | South Park - S03E10 - Korn's Groovy Pirate Ghost Mystery DVD-mv-mv.mp4                                                                  | T:\South Park\Season 3\South Park - S03E10 - Korn's Groovy Pirate Ghost Mystery DVD-mv-mv.mp4                                                                                     | -28.2                | 10.8                  | -10.9              | True                    | 2          | very_quiet     
683883 | Here's How It Was - The Making of Firefly-mv.mp4                                                                                        | T:\Firefly\Specials\Here's How It Was - The Making of Firefly-mv.mp4                                                                                                              | -27.2                | 4.2                   | -10.9              | None                    | 1          | very_quiet     
683322 | The Umbrella Academy - S03E02 - World's Biggest Ball of Twine WEBRip-720p-mv.mp4                                                        | T:\The Umbrella Academy\Season 3\The Umbrella Academy - S03E02 - World's Biggest Ball of Twine WEBRip-720p-mv.mp4                                                                 | -33.9                | 14.4                  | -11.0              | None                    | 1          | inaudibly_quiet
62704  | My Strange Addiction - S01E06 - Hair Puller; Shoe Fanatic HDTV-720p-mv.mp4                                                              | T:\My Strange Addiction\Season 1\My Strange Addiction - S01E06 - Hair Puller; Shoe Fanatic HDTV-720p-mv.mp4                                                                       | -28.2                | 2.7                   | -11.0              | True                    | 1          | very_quiet     
683020 | The Office (US) - S07E08 - Viewing Party HDTV-720p-mv.mp4                                                                               | T:\The Office (US)\Season 7\The Office (US) - S07E08 - Viewing Party HDTV-720p-mv.mp4                                                                                             | -34.1                | 14.6                  | -11.2              | None                    | 1          | inaudibly_quiet
683323 | The Umbrella Academy - S03E07 - Auf Wiedersehen WEBRip-720p-mv.mp4                                                                      | T:\The Umbrella Academy\Season 3\The Umbrella Academy - S03E07 - Auf Wiedersehen WEBRip-720p-mv.mp4                                                                               | -33.8                | 16.2                  | -11.2              | None                    | 1          | inaudibly_quiet
62709  | My Strange Addiction - S01E12 - Laxatives; Pottery & Ashes HDTV-720p-mv.mp4                                                             | T:\My Strange Addiction\Season 1\My Strange Addiction - S01E12 - Laxatives; Pottery & Ashes HDTV-720p-mv.mp4                                                                      | -28.1                | 2.5                   | -11.2              | True                    | 1          | very_quiet     
683149 | Dennis the Menace - S02E18 - Dennis and the Saxophone SDTV-mv.mp4                                                                       | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E18 - Dennis and the Saxophone SDTV-mv.mp4                                                                                   | -29.2                | 8.8                   | -11.3              | None                    | 1          | very_quiet     
62706  | My Strange Addiction - S01E07 - Eats Couch Cushion; Furry HDTV-720p-mv.mp4                                                              | T:\My Strange Addiction\Season 1\My Strange Addiction - S01E07 - Eats Couch Cushion; Furry HDTV-720p-mv.mp4                                                                       | -28.7                | 2.7                   | -11.3              | True                    | 1          | very_quiet     
683471 | The Marvelous Mrs. Maisel - S02E03 - The Punishment Room WEBRip-720p-mv.mp4                                                             | T:\The Marvelous Mrs. Maisel\Season 2\The Marvelous Mrs. Maisel - S02E03 - The Punishment Room WEBRip-720p-mv.mp4                                                                 | -31.2                | 12.6                  | -11.5              | None                    | 1          | inaudibly_quiet
682226 | You - S04E02 - Portrait of the Artist WEBRip-720p-mv.mp4                                                                                | T:\You\Season 4\You - S04E02 - Portrait of the Artist WEBRip-720p-mv.mp4                                                                                                          | -34.0                | 8.7                   | -11.6              | None                    | 1          | inaudibly_quiet
683221 | Brooklyn Nine-Nine - S01E11 - Christmas WEBDL-720p-mv.mp4                                                                               | T:\Brooklyn Nine-Nine\Season 1\Brooklyn Nine-Nine - S01E11 - Christmas WEBDL-720p-mv.mp4                                                                                          | -33.7                | 10.4                  | -11.6              | None                    | 1          | inaudibly_quiet
682484 | The Office (US) - S07E05 - The Sting HDTV-720p-mv.mp4                                                                                   | T:\The Office (US)\Season 7\The Office (US) - S07E05 - The Sting HDTV-720p-mv.mp4                                                                                                 | -32.5                | 12.5                  | -11.7              | None                    | 1          | inaudibly_quiet
682486 | The Office (US) - S07E10 - China HDTV-720p-mv.mp4                                                                                       | T:\The Office (US)\Season 7\The Office (US) - S07E10 - China HDTV-720p-mv.mp4                                                                                                     | -34.4                | 11.4                  | -11.8              | None                    | 1          | inaudibly_quiet
683662 | Marvel's Ultimate Spider-Man - S01E19 - Home Sick Hulk WEBDL-480p-mv.mp4                                                                | T:\Marvel's Ultimate Spider-Man\Season 1\Marvel's Ultimate Spider-Man - S01E19 - Home Sick Hulk WEBDL-480p-mv.mp4                                                                 | -31.5                | 7.8                   | -11.8              | None                    | 1          | inaudibly_quiet
683150 | Dennis the Menace - S02E29 - The Boy Wonder SDTV-mv-mv.mp4                                                                              | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E29 - The Boy Wonder SDTV-mv-mv.mp4                                                                                          | -29.5                | 9.7                   | -11.8              | True                    | 2          | very_quiet     
683324 | The Umbrella Academy - S03E05 - Kindest Cut WEBRip-720p-mv.mp4                                                                          | T:\The Umbrella Academy\Season 3\The Umbrella Academy - S03E05 - Kindest Cut WEBRip-720p-mv.mp4                                                                                   | -34.4                | 14.8                  | -11.9              | None                    | 1          | inaudibly_quiet
683241 | Dennis the Menace - S02E24 - Dennis and the Fishing Rod SDTV-mv-mv.mp4                                                                  | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E24 - Dennis and the Fishing Rod SDTV-mv-mv.mp4                                                                              | -30.3                | 9.3                   | -12.0              | True                    | 2          | inaudibly_quiet
682690 | Pawn Stars - S2014E29 - Chum's Revenge HDTV-720p-mv-mv.mp4                                                                              | T:\Pawn Stars\Season 2014\Pawn Stars - S2014E29 - Chum's Revenge HDTV-720p-mv-mv.mp4                                                                                              | -27.3                | 3.2                   | -12.1              | True                    | 2          | very_quiet     
678524 | Anger Management - S02E73 - Charlie and the Case of the Curious Hottie WEBDL-720p-mv.mp4                                                | T:\Anger Management\Season 2\Anger Management - S02E73 - Charlie and the Case of the Curious Hottie WEBDL-720p-mv.mp4                                                             | -27.1                | 5.6                   | -12.2              | True                    | 1          | very_quiet     
682485 | The Office (US) - S07E16 - PDA HDTV-720p-mv.mp4                                                                                         | T:\The Office (US)\Season 7\The Office (US) - S07E16 - PDA HDTV-720p-mv.mp4                                                                                                       | -33.0                | 12.8                  | -12.4              | None                    | 1          | inaudibly_quiet
682256 | Uncoupled - S01E05 - Chapter 5 WEBRip-720p-mv.mp4                                                                                       | T:\Uncoupled\Season 1\Uncoupled - S01E05 - Chapter 5 WEBRip-720p-mv.mp4                                                                                                           | -35.5                | 6.2                   | -12.5              | None                    | 1          | inaudibly_quiet
682502 | You - S04E04 - Hampsie WEBRip-720p-mv.mp4                                                                                               | T:\You\Season 4\You - S04E04 - Hampsie WEBRip-720p-mv.mp4                                                                                                                         | -34.8                | 11.5                  | -12.5              | None                    | 1          | inaudibly_quiet
683154 | Dennis the Menace - S02E03 - Dennis and the Radio Set SDTV-mv.mp4                                                                       | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E03 - Dennis and the Radio Set SDTV-mv.mp4                                                                                   | -33.0                | 11.2                  | -12.5              | None                    | 1          | inaudibly_quiet
682988 | South Park - S02E04 - Chickenlover DVD-mv-mv.mp4                                                                                        | T:\South Park\Season 2\South Park - S02E04 - Chickenlover DVD-mv-mv.mp4                                                                                                           | -27.8                | 7.1                   | -12.6              | True                    | 2          | very_quiet     
683779 | Shrinking.S01E08.720p.ATVP.WEBRip.x264-GalaxyTV-mv.mp4                                                                                  | T:\The Nearly Complete and Utter History of Everything\Shrinking.S01E08.720p.ATVP.WEBRip.x264-GalaxyTV-mv.mp4                                                                     | -32.0                | 11.0                  | -12.8              | None                    | 1          | inaudibly_quiet
682381 | South Park - S09E14 - Bloody Mary WEBDL-480p-mv.mp4                                                                                     | T:\South Park\Season 9\South Park - S09E14 - Bloody Mary WEBDL-480p-mv.mp4                                                                                                        | -28.7                | 11.5                  | -12.8              | None                    | 1          | very_quiet     
682616 | You - S04E07 - Good Man, Cruel World WEBRip-720p-mv-mv.mp4                                                                              | T:\You\Season 4\You - S04E07 - Good Man, Cruel World WEBRip-720p-mv-mv.mp4                                                                                                        | -35.0                | 11.0                  | -12.9              | True                    | 2          | inaudibly_quiet
682501 | You - S04E10 - The Death of Jonathan Moore WEBRip-720p-mv.mp4                                                                           | T:\You\Season 4\You - S04E10 - The Death of Jonathan Moore WEBRip-720p-mv.mp4                                                                                                     | -36.2                | 13.1                  | -13.0              | None                    | 1          | inaudibly_quiet
683161 | Doctor Who (2005) - S13E04 - Village of the Angels (4) Bluray-720p-mv-mv.mp4                                                            | T:\Doctor Who (2005)\Season 13\Doctor Who (2005) - S13E04 - Village of the Angels (4) Bluray-720p-mv-mv.mp4                                                                       | -29.6                | 13.2                  | -13.3              | True                    | 2          | very_quiet     
682987 | South Park - S06E12 - A Ladder to Heaven HDTV-1080p-mv.mp4                                                                              | T:\South Park\Season 6\South Park - S06E12 - A Ladder to Heaven HDTV-1080p-mv.mp4                                                                                                 | -27.1                | 8.9                   | -13.4              | None                    | 1          | very_quiet     
683778 | Shrinking.S01E10.720p.ATVP.WEBRip.x264-GalaxyTV-mv.mp4                                                                                  | T:\The Nearly Complete and Utter History of Everything\Shrinking.S01E10.720p.ATVP.WEBRip.x264-GalaxyTV-mv.mp4                                                                     | -32.3                | 13.1                  | -13.6              | None                    | 1          | inaudibly_quiet
683152 | Dennis the Menace - S02E25 - Dennis and the Good Example SDTV-mv-mv.mp4                                                                 | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E25 - Dennis and the Good Example SDTV-mv-mv.mp4                                                                             | -30.3                | 8.5                   | -13.7              | True                    | 2          | inaudibly_quiet
682709 | The Middle - S04E10 - Twenty Years WEBDL-480p-mv-mv.mp4                                                                                 | T:\The Middle\Season 4\The Middle - S04E10 - Twenty Years WEBDL-480p-mv-mv.mp4                                                                                                    | -33.2                | 5.7                   | -13.8              | True                    | 2          | inaudibly_quiet
683885 | Joss Sings the Firefly Theme-mv.mp4                                                                                                     | T:\Firefly\Specials\Joss Sings the Firefly Theme-mv.mp4                                                                                                                           | -28.9                | 3.8                   | -13.8              | None                    | 1          | very_quiet     
683144 | Dennis the Menace - S02E36 - The Pioneers SDTV-mv-mv.mp4                                                                                | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E36 - The Pioneers SDTV-mv-mv.mp4                                                                                            | -33.5                | 8.7                   | -14.0              | True                    | 2          | inaudibly_quiet
683147 | Dennis the Menace - S02E10 - Dennis Learns to Whistle SDTV-mv.mp4                                                                       | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E10 - Dennis Learns to Whistle SDTV-mv.mp4                                                                                   | -32.9                | 10.4                  | -14.2              | None                    | 1          | inaudibly_quiet
683145 | Dennis the Menace - S02E19 - Wilson Sleeps Over SDTV-mv-mv.mp4                                                                          | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E19 - Wilson Sleeps Over SDTV-mv-mv.mp4                                                                                      | -33.6                | 12.7                  | -14.3              | True                    | 2          | inaudibly_quiet
683148 | Dennis the Menace - S02E33 - Dennis' Newspaper SDTV-mv.mp4                                                                              | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E33 - Dennis' Newspaper SDTV-mv.mp4                                                                                          | -32.6                | 7.8                   | -14.5              | None                    | 1          | inaudibly_quiet
683146 | Dennis the Menace - S02E23 - The Going Away Gift SDTV-mv.mp4                                                                            | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E23 - The Going Away Gift SDTV-mv.mp4                                                                                        | -33.5                | 9.5                   | -14.6              | None                    | 1          | inaudibly_quiet
683151 | Dennis the Menace - S02E37 - Father's Day for Mr. Wilson SDTV-mv-mv.mp4                                                                 | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E37 - Father's Day for Mr. Wilson SDTV-mv-mv.mp4                                                                             | -33.3                | 8.4                   | -14.6              | True                    | 2          | inaudibly_quiet
683153 | Dennis the Menace - S02E11 - The Raffle Ticket SDTV-mv.mp4                                                                              | T:\Dennis the Menace\Season 2\Dennis the Menace - S02E11 - The Raffle Ticket SDTV-mv.mp4                                                                                          | -32.2                | 8.4                   | -14.6              | None                    | 1          | inaudibly_quiet
682989 | South Park - S02E17 - Gnomes DVD-mv.mp4                                                                                                 | T:\South Park\Season 2\South Park - S02E17 - Gnomes DVD-mv.mp4                                                                                                                    | -33.0                | 8.4                   | -15.5              | None                    | 1          | inaudibly_quiet
7942   | The Legend of Korra - S02E06 - The Sting HDTV-1080p-mv.mp4                                                                              | T:\The Legend of Korra\Season 2\The Legend of Korra - S02E06 - The Sting HDTV-1080p-mv.mp4                                                                                        | -70.0                | 0.0                   | -41.2              | True                    | 1          | inaudibly_quiet
7939   | The Legend of Korra - S02E09 - The Guide HDTV-1080p-mv.mp4                                                                              | T:\The Legend of Korra\Season 2\The Legend of Korra - S02E09 - The Guide HDTV-1080p-mv.mp4                                                                                        | -70.0                | 0.0                   | -50.4              | True                    | 1          | inaudibly_quiet
